Sample,f0.5,AR,TB,Z*,rcov,rcore,X2r,IE1,ΔHmelt,ΔHsuf,ΔHv,Ssolid,ΔIP,AN/ΔIP,Z/r2,TM,μN,PP-R,SLN,Hf,Δε1,Sf(OH2+),Dr100,Size500,Zeta500,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sc,Y,value
"1,3_Nd_Ho_1",2.7525,2.5125,3066.5,8.6575,1.595,1.0725,1.5180075,568.025,12.5,115,120,73.67455,11.15,5.858225,50.03484206,1631,2.17,3.735,72.75,-704.2,-0.4025,-139.75,1.431136741,103.3096625,-12.129682,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0.977905694
"1,3_Nd_Ho_10",2.7525,2.5125,3066.5,8.6575,1.595,1.0725,1.5180075,568.025,12.5,115,120,73.67455,11.15,5.858225,50.03484206,1631,2.17,3.735,72.75,-704.2,-0.4025,-139.75,1.431136741,103.3096625,-12.129682,0,0,0,2.5,0,0,0,0,0,7.5,0,0,0,0,0,0,1.018196344
"1,3_Nd_Ho_100",2.7525,2.5125,3066.5,8.6575,1.595,1.0725,1.5180075,568.025,12.5,115,120,73.67455,11.15,5.858225,50.03484206,1631,2.17,3.735,72.75,-704.2,-0.4025,-139.75,1.431136741,103.3096625,-12.129682,0,0,0,25,0,0,0,0,0,75,0,0,0,0,0,0,0.980246812
"1,3_Nd_Ho_500",2.7525,2.5125,3066.5,8.6575,1.595,1.0725,1.5180075,568.025,12.5,115,120,73.67455,11.15,5.858225,50.03484206,1631,2.17,3.735,72.75,-704.2,-0.4025,-139.75,1.431136741,103.3096625,-12.129682,0,0,0,125,0,0,0,0,0,375,0,0,0,0,0,0,0.972720116
"1,3_Nd_Ho_1000",2.7525,2.5125,3066.5,8.6575,1.595,1.0725,1.5180075,568.025,12.5,115,120,73.67455,11.15,5.858225,50.03484206,1631,2.17,3.735,72.75,-704.2,-0.4025,-139.75,1.431136741,103.3096625,-12.129682,0,0,0,250,0,0,0,0,0,750,0,0,0,0,0,0,0.160624142
"1,3_Nd_Lu_0.1",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.075,0,0,1.027999793
"1,3_Nd_Lu_1",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,0,0,1.068822284
"1,3_Nd_Lu_10",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,2.5,0,0,0,0,0,0,0,0,0,7.5,0,0,1.108431433
"1,3_Nd_Lu_100",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,25,0,0,0,0,0,0,0,0,0,75,0,0,0.642110698
"1,3_Nd_Lu_500",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,125,0,0,0,0,0,0,0,0,0,375,0,0,0.679690727
"1,3_Nd_Lu_1000",2.85,2.3475,3593,8.9275,1.58,1.035,1.5461205,525.05,12.275,117.25,123.75,54.771175,8.1575,8.8598,49.23794449,1774.25,1.8625,3.525,90.75,-702.475,-0.3875,-190,1.59046172,97.5940175,-10.13681375,0,0,0,250,0,0,0,0,0,0,0,0,0,750,0,0,0.197934738
"1,3_Nd_Sm_0.1",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,0.025,0.075,0,0,0,0,0,0,0,0,0,0,0,1.079037331
"1,3_Nd_Sm_1",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,1.073918943
"1,3_Nd_Sm_10",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,2.5,7.5,0,0,0,0,0,0,0,0,0,0,0,1.097804752
"1,3_Nd_Sm_100",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,1.027081383
"1,3_Nd_Sm_500",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,125,375,0,0,0,0,0,0,0,0,0,0,0,1.03490307
"1,3_Nd_Sm_1000",2.6325,2.6025,2188.25,8.335,1.625,1.125,1.469448,539.825,9.95,114.25,120,68.995825,12.1175,5.077925,52.93355321,1143.5,-0.8225,4.1025,406.5,-692.275,-0.44,-145.75,2.116814738,141.701975,-13.690835,0,0,0,250,750,0,0,0,0,0,0,0,0,0,0,0,0.225684503
"1,3_Nd_Tb_0.1",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,0.025,0,0,0,0.075,0,0,0,0,0,0,0,0,1.033924915
"1,3_Nd_Tb_1",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,1.027606277
"1,3_Nd_Tb_10",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,2.5,0,0,0,7.5,0,0,0,0,0,0,0,0,1.091786803
"1,3_Nd_Tb_100",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,1.044054877
"1,3_Nd_Tb_500",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,125,0,0,0,375,0,0,0,0,0,0,0,0,0.991801522
"1,3_Nd_Tb_1000",2.7,2.5425,3464,8.5525,1.6025,1.1025,1.677873,555.725,7646.525,115,120,72.055,10.6625,5.998625,41.77688448,1546.25,0.8275,3.915,126,-697.45,-0.5525,-136,1.926060202,144.590375,-15.6645975,0,0,0,250,0,0,0,750,0,0,0,0,0,0,0,0,0.219303478
"1,3_Nd_Tm_0.1",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,1.042865766
"1,3_Nd_Tm_1",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,1.024899646
"1,3_Nd_Tm_10",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,2.5,0,0,0,0,0,0,0,7.5,0,0,0,0,1.040267702
"1,3_Nd_Tm_100",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,25,0,0,0,0,0,0,0,75,0,0,0,0,0.966493692
"1,3_Nd_Tm_500",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,125,0,0,0,0,0,0,0,375,0,0,0,0,0.941805196
"1,3_Nd_Tm_1000",2.7975,2.475,2504,8.7625,1.58,1.05,1.63798275,579.65,14.375,114.25,173.25,71.4451,11.555,5.7755,43.29199373,1685.75,-0.4625,3.6975,151.5,-702.85,-0.5225,-145,1.497825754,107.86409,-10.1181885,0,0,0,250,0,0,0,0,0,0,0,750,0,0,0,0,0.128819923
"1,3_Nd_Yb_0.1",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,0.025,0,0,0,0,0,0,0,0,0.075,0,0,0,1.023693351
"1,3_Nd_Yb_1",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,1.036178067
"1,3_Nd_Yb_10",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,2.5,0,0,0,0,0,0,0,0,7.5,0,0,0,1.05505711
"1,3_Nd_Yb_100",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,25,0,0,0,0,0,0,0,0,75,0,0,0,0.736189899
"1,3_Nd_Yb_500",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,125,0,0,0,0,0,0,0,0,375,0,0,0,0.814608579
"1,3_Nd_Yb_1000",2.8275,2.46,1938.5,8.77,1.715,1.0425,1.259064,584.975,7.475,73.75,78.75,64.9765,12.53,5.382725,45.1753498,1145,-0.82025,3.69,148.5,-679.825,-0.38,-166,1.328093131,102.124685,-11.962822,0,0,0,250,0,0,0,0,0,0,0,0,750,0,0,0,0.263566485
"1,3_Pr_Dy_0.1",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,0.025,0,0,0,0,0,0.075,0,0,0,0,0,0,0,1.020591407
"1,3_Pr_Dy_1",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1.008488296
"1,3_Pr_Dy_10",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,2.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0.950186667
"1,3_Pr_Dy_100",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,25,0,0,0,0,0,75,0,0,0,0,0,0,0,0.885470815
"1,3_Pr_Dy_500",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,125,0,0,0,0,0,375,0,0,0,0,0,0,0,0.867287704
"1,3_Pr_Dy_1000",2.7225,2.535,3078.25,8.1925,1.605,1.1025,1.51051325,559.9,13.55,115,120,74.349925,11.115,5.77985,50.5074057,1564.75,0.5825,3.8725,148.75,-698.25,-0.2325,-135.75,2.308573161,121.27655,-16.35029167,0,0,250,0,0,0,0,0,750,0,0,0,0,0,0,0,0.299019852
"1,3_Pr_Er_0.1",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,0.025,0,0,0,0,0,0,0,0.075,0,0,0,0,0,1.008279259
"1,3_Pr_Er_1",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.939303452
"1,3_Pr_Er_10",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,2.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0.994153273
"1,3_Pr_Er_100",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,25,0,0,0,0,0,0,0,75,0,0,0,0,0,0.843169773
"1,3_Pr_Er_500",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,125,0,0,0,0,0,0,0,375,0,0,0,0,0,0.909851432
"1,3_Pr_Er_1000",2.7675,2.505,3304,8.2975,1.59,1.065,1.51392425,572.2,15.725,115,120,73.1539,10.875,6.0503,50.29063048,1652.5,1.34,3.8425,120.25,-707.625,-0.555,-144,2.194483946,110.9534,-12.49451317,0,0,250,0,0,0,0,0,0,0,750,0,0,0,0,0,0.191739769
"1,3_Pr_Eu_0.1",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,0.025,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0.990740084
"1,3_Pr_Eu_1",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1.046102021
"1,3_Pr_Eu_10",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,2.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0.969755838
"1,3_Pr_Eu_100",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,25,0,0,75,0,0,0,0,0,0,0,0,0,0,0.935545312
"1,3_Pr_Eu_500",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,125,0,0,375,0,0,0,0,0,0,0,0,0,0,0.887455043
"1,3_Pr_Eu_1000",2.6475,2.5875,2233,8.02,1.8,1.125,1.51632425,541.075,10.7,73,77.25,71.646625,13.0275,4.7864,32.44807729,1122.25,2.12075,4.075,265,-630.75,-0.345,-135.75,3.131752197,151.90685,-14.87663917,0,0,250,0,0,750,0,0,0,0,0,0,0,0,0,0,0.212739983
"1,3_Pr_Gd_0.1",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,0.025,0,0,0,0.075,0,0,0,0,0,0,0,0,0,1.039749025
"1,3_Pr_Gd_1",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,1.037475552
"1,3_Pr_Gd_10",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,2.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,1.045760865
"1,3_Pr_Gd_100",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,0,1.031597601
"1,3_Pr_Gd_500",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,125,0,0,0,375,0,0,0,0,0,0,0,0,0,0.943268183
"1,3_Pr_Gd_1000",2.67,2.5725,3607.75,8.1025,1.62,1.1175,1.49472425,575.05,14.45,115,120,67.784275,9.1725,6.953,51.53643994,1490.5,0.725,4.0525,215.5,-699.9,-0.555,-147.75,4.4793782,139.8533,-14.25602167,0,0,250,0,0,0,750,0,0,0,0,0,0,0,0,0,0.291758004
"1,3_Pr_Ho_0.1",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,0.025,0,0,0,0,0,0,0.075,0,0,0,0,0,0,1.070088046
"1,3_Pr_Ho_1",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1.061736668
"1,3_Pr_Ho_10",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,2.5,0,0,0,0,0,0,7.5,0,0,0,0,0,0,1.125115722
"1,3_Pr_Ho_100",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,25,0,0,0,0,0,0,75,0,0,0,0,0,0,1.009170634
"1,3_Pr_Ho_500",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,125,0,0,0,0,0,0,375,0,0,0,0,0,0,0.996812067
"1,3_Pr_Ho_1000",2.745,2.52,3178,8.2675,1.5975,1.08,1.51809275,566.35,13.55,115,120,74.064475,11.0475,5.884025,50.02831271,1609.75,3.4625,3.8575,104.5,-706.8,-0.4125,-130.5,2.062171047,99.5589125,-12.42352366,0,0,250,0,0,0,0,0,0,750,0,0,0,0,0,0,0.210173109
"1,3_Pr_Lu_0.1",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.075,0,0,1.078194911
"1,3_Pr_Lu_1",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,1.106921953
"1,3_Pr_Lu_10",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,2.5,0,0,0,0,0,0,0,0,0,0,7.5,0,0,1.083352169
"1,3_Pr_Lu_100",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,25,0,0,0,0,0,0,0,0,0,0,75,0,0,0.668392233
"1,3_Pr_Lu_500",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,125,0,0,0,0,0,0,0,0,0,0,375,0,0,0.713402793
"1,3_Pr_Lu_1000",2.8425,2.355,3704.5,8.5375,1.5825,1.0425,1.54620575,523.375,13.325,117.25,123.75,55.1611,8.055,8.8856,49.23141514,1753,3.155,3.6475,122.5,-705.075,-0.3975,-180.75,2.221496027,93.8432675,-10.43065542,0,0,250,0,0,0,0,0,0,0,0,0,0,750,0,0,0.204722706
"1,3_Pr_Nd_0.1",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,0.025,0.075,0,0,0,0,0,0,0,0,0,0,0,0,1.017216207
"1,3_Pr_Nd_1",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1.02658308
"1,3_Pr_Nd_10",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,2.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1.065615205
"1,3_Pr_Nd_100",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,1.059134271
"1,3_Pr_Nd_500",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,125,375,0,0,0,0,0,0,0,0,0,0,0,0,0.991088389
"1,3_Pr_Nd_1000",2.5725,2.6475,3458.5,8.92,1.6425,1.1775,1.44264125,528.025,8.15,115,120,71.889925,11.3775,5.2523,55.25621872,1267.75,0.0425,4.1125,148.75,-698.4,-0.51,-141.75,2.540619056,134.41985,-14.36729167,0,0,250,750,0,0,0,0,0,0,0,0,0,0,0,0,0.255001334
"1,3_Pr_Sm_0.1",2.625,2.61,2299.75,7.945,1.6275,1.1325,1.46953325,538.15,11,114.25,120,69.38575,12.015,5.103725,52.92702385,1122.25,0.47,4.225,438.25,-694.875,-0.45,-136.5,2.747849044,137.951225,-13.98467667,0,0,0.025,0,0.075,0,0,0,0,0,0,0,0,0,0,0,1.077118612
"1,3_Pr_Sm_1",2.625,2.61,2299.75,7.945,1.6275,1.1325,1.46953325,538.15,11,114.25,120,69.38575,12.015,5.103725,52.92702385,1122.25,0.47,4.225,438.25,-694.875,-0.45,-136.5,2.747849044,137.951225,-13.98467667,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1.074150749
